Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:87905000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87905000;2;01/05/1990;;1;1;702,566;77,004;198,462;1;27;1;1;1;0;0;702,566;575,118;465,39;355,608;283,917;256,676;228,469;197,474;171,08;171,08;171,08;181,821;202,079;209,098;188,442;152,659;141,025;135,4;133,553;121,021;89,369;88,093;85,566;83,075;80,619;78,2;77,004;81,842;107,535;146,778;190,678;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1990;;1;1;1921,255;109,172;484,593;1;23;1;1;1;0;0;1921,255;1566,365;1227,278;934,315;702,566;526,507;355,608;292,388;259,332;228,469;204,404;186,22;177,481;166,885;156,652;148,724;142,928;137,261;131,721;126,308;121,021;112,488;109,172;160,702;204,404;583,453;813,846;1006,527;983,989;849,53;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1990;;1;1;1646,864;94,567;498,953;16;10;1;1;1;0;0;355,608;270,105;206,743;168,975;162,749;148,724;122,769;107,535;101,264;94,567;105,912;168,975;711,882;1393,26;1617,28;1646,864;1559,18;1321,323;967,271;730,718;550,513;425,795;309,749;223,536;188,442;173,199;158,67;146,778;135,4;158,67;1035,101;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1990;;1;1;657,012;10,341;157,574;15;7;1;1;1;0;0;16,396;18,715;14,227;11,728;11,256;10,794;10,341;10,341;11,256;14,227;13,199;47,172;137,261;643,677;657,012;469,087;289,549;209,098;171,08;122,769;89,369;79,405;107,535;173,199;184,014;204,404;286,725;398,226;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1990;;1;1;33,322;10,794;15,685;2;23;1;1;1;0;0;28,733;33,322;24,475;26,563;21,822;18,715;18,121;17,537;16,396;15,84;15,293;15,293;15,84;14,756;12,699;11,728;11,728;13,709;14,227;12,699;11,256;11,256;10,794;11,256;12,209;13,199;12,209;11,256;11,256;10,794;11,256;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1989;;1;1;77,004;20,551;40,229;11;30;1;1;1;0;0;62,272;55,987;50,028;45,312;40,824;37,398;33,322;30,986;29,474;48,115;77,004;70,015;50,028;44,397;40,824;35,74;30,986;37,398;51,978;48,115;46,237;42,592;37,398;34,119;30,226;25,858;23,798;22,472;21,182;20,551;22,472;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1989;;1;1;156,652;33,322;68,5;26;11;1;1;1;0;0;59,089;52,967;48,115;42,592;38,241;35,74;34,119;34,119;35,74;34,119;33,322;36,565;59,089;75,816;68,882;62,272;58,046;53,964;51,978;50,028;53,964;81,842;119,286;107,535;150,684;156,652;142,928;110,823;90,655;75,816;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1989;;1;1;158,67;34,119;69,165;1;25;1;1;1;0;0;158,67;124,531;114,167;101,264;90,655;84,316;78,2;73,469;68,882;64,439;62,272;60,141;60,141;62,272;57,012;52,967;50,028;51,978;52,967;45,312;40,824;39,093;37,398;35,74;34,119;38,241;58,046;95,888;91,95;86,825;72,309;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1989;;1;1;697,934;52,967;195,445;26;1;1;1;1;0;0;52,967;60,141;62,272;62,272;58,046;60,141;79,405;93,254;95,888;90,655;78,2;101,264;168,975;171,08;179,644;160,702;141,025;117,566;101,264;88,093;79,405;83,075;139,136;408,444;661,491;697,934;648,105;495,423;391,495;235,981;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1989;;1;1;213,851;24,475;71,184;7;1;2;2;2;0;0;24,475;25,162;25,858;28;40,824;186,22;213,851;129,902;80,619;71,157;90,655;110,823;99,907;85,566;71,157;57,012;49,067;40,824;34,925;30,226;28;33,322;50,999;81,842;114,167;104,302;85,566;73,469;57,012;44,397;37,398;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
87905000;2;01/07/1989;;1;1;102,706;25,162;44,165;6;31;1;1;1;0;0;37,398;35,74;51,978;78,2;88,093;102,706;95,888;73,469;61,202;49,067;46,237;48,115;45,312;42,592;40,824;37,398;35,74;32,534;31,755;30,986;29,474;29,474;29,474;28,733;28;28;27,277;26,563;25,858;25,858;25,162;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1989;;1;1;38,241;18,121;21,831;30;20;1;1;1;0;0;21,822;21,182;21,182;20,551;20,551;20,551;21,182;21,182;21,182;20,551;19,93;19,93;19,93;19,93;19,93;19,93;19,318;18,715;18,715;18,121;18,121;18,715;19,93;19,93;21,182;22,472;25,162;30,226;36,565;38,241;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1989;;1;1;51,978;21,182;30,162;8;31;1;1;1;0;0;44,397;39,954;29,474;32,534;32,534;35,74;48,115;51,978;46,237;40,824;35,74;34,119;32,534;29,474;28,733;28;26,563;25,162;24,475;23,798;23,798;23,13;22,472;22,472;21,822;21,822;21,822;22,472;21,822;21,822;21,182;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1989;;1;1;119,286;26,563;47,849;13;27;1;1;1;0;0;35,74;37,398;36,565;35,74;34,119;35,74;31,755;30,226;33,322;42,592;90,655;107,535;119,286;104,302;79,405;64,439;58,046;51,978;48,115;43,49;39,093;35,74;34,119;30,986;29,474;28;26,563;26,563;28,733;35,74;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1989;;1;1;42,592;16,396;24,515;10;7;1;1;1;0;0;19,93;19,318;19,318;18,715;18,121;17,537;16,396;17,537;25,162;42,592;36,565;30,986;25,858;23,798;21,182;20,551;19,93;17,537;18,715;22,472;25,162;25,858;23,798;22,472;21,182;26,563;35,74;39,954;30,986;26,563;29,474;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1989;;1;1;188,442;20,551;51,129;1;28;1;1;1;0;0;188,442;141,025;110,823;85,566;70,015;60,141;53,964;66,643;81,842;55,987;39,093;35,74;37,398;35,74;32,534;30,986;29,474;29,474;28;26,563;25,162;23,798;23,798;28;25,858;23,798;21,182;20,551;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1989;;1;1;725,983;5,648;98,751;27;8;2;2;2;0;0;15,293;13,199;11,728;10,341;9,039;7,823;7,06;5,648;26,563;44,397;42,592;35,74;27,277;25,162;23,798;24,475;29,474;35,74;37,398;37,398;40,824;35,74;31,755;30,226;36,565;66,643;725,983;725,983;422,293;254,036;221,093;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;
87905000;2;01/12/1988;;1;1;89,369;16,962;41,85;1;31;1;1;1;0;0;89,369;84,316;80,619;70,015;58,046;50,028;46,237;42,592;39,093;36,565;33,322;39,093;48,115;51,978;44,397;40,824;39,093;36,565;34,119;33,322;30,986;29,474;34,119;35,74;32,534;30,226;26,563;23,13;21,182;18,715;16,962;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1988;;1;1;401,616;75,816;137,314;22;13;2;2;2;0;0;98,559;95,888;93,254;102,706;98,559;95,888;91,95;88,093;85,566;83,075;80,619;78,2;75,816;91,95;89,369;85,566;83,075;79,405;135,4;124,531;262,002;401,616;394,852;289,549;230,958;186,22;154,648;135,4;110,823;95,888;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;;
87905000;2;01/10/1988;;1;1;1722,396;75,816;390,683;1;30;2;2;2;0;0;1722,396;1097,583;875,543;1289,459;1103,27;896,669;754,65;491,612;429,314;391,495;306,817;251,411;221,093;206,743;188,442;175,333;154,648;144,846;135,4;119,286;104,302;94,567;171,08;142,928;99,907;97,219;98,559;90,655;85,566;75,816;94,567;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1988;;1;1;2126,025;37,398;519,346;29;7;1;1;1;0;0;53,964;50,999;46,237;44,397;42,592;40,824;37,398;40,824;44,397;77,004;327,669;670,5;711,882;408,444;324,644;298,113;241,064;209,098;184,014;158,67;141,025;190,678;262,002;688,721;1097,583;1460,883;1588,053;2099,669;2126,025;1913,021;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1988;;1;1;146,778;51,978;84,984;7;3;2;2;2;0;0;53,964;53,964;51,978;85,566;105,912;124,531;146,778;114,167;99,907;104,302;98,559;98,559;94,567;88,093;85,566;84,316;91,95;93,254;95,888;95,888;89,369;85,566;78,2;73,469;73,469;68,882;66,643;61,202;57,012;55,987;57,012;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;
87905000;2;01/07/1988;;1;1;443,55;55,987;133,377;7;31;2;2;2;0;0;90,655;88,093;85,566;85,566;104,302;318,639;443,55;368,435;295,243;241,064;206,743;179,644;154,648;133,553;117,566;107,535;99,907;93,254;88,093;85,566;83,075;80,619;75,816;71,157;68,882;66,643;64,439;62,272;60,141;58,046;55,987;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1988;;1;1;142,928;22,472;69,605;25;7;2;2;2;0;0;25,162;24,475;23,798;23,798;23,798;23,13;22,472;35,74;58,046;75,816;78,2;72,309;66,643;75,816;98,559;94,567;83,075;75,816;68,882;66,643;62,272;61,202;68,882;101,264;142,928;126,308;110,823;105,912;98,559;93,254;;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;;
87905000;2;01/05/1988;;1;1;60,141;25,162;35,944;14;31;2;2;2;0;0;47,172;46,237;44,397;39,954;37,398;35,74;34,119;32,534;30,986;30,986;30,226;29,474;55,987;60,141;50,999;46,237;41,704;39,093;36,565;38,241;30,986;29,474;29,474;28,733;28;28;27,277;26,563;26,563;25,858;25,162;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1988;;1;1;98,559;20,551;36,701;26;24;2;2;2;0;0;35,74;39,093;38,241;35,74;32,534;30,226;28,733;28;28;26,563;26,563;26,563;26,563;26,563;26,563;25,162;25,162;23,798;22,472;21,822;21,182;21,182;21,182;20,551;61,202;98,559;95,888;77,004;60,141;50,028;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;;
87905000;2;01/03/1988;;1;1;55,987;21,822;30,458;1;27;1;1;1;0;0;55,987;48,115;46,237;45,312;42,592;38,241;35,74;32,534;30,986;29,474;29,474;29,474;28,733;28;27,277;26,563;25,858;25,162;25,162;24,475;23,798;23,798;23,13;22,472;22,472;22,472;21,822;21,822;26,563;29,474;30,986;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1988;;1;1;480,276;44,397;115,213;1;27;2;2;2;0;0;480,276;374,944;289,549;230,958;175,333;142,928;122,769;107,535;95,888;89,369;85,566;80,619;78,2;75,816;75,816;74,638;80,619;78,2;72,309;68,882;62,272;55,987;51,978;48,115;46,237;45,312;44,397;44,397;62,272;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;;;
87905000;2;01/01/1988;;1;1;516,802;55,987;179,66;3;16;2;2;2;0;0;115,743;395,066;516,802;158,527;135,4;122,769;105,912;90,655;88,093;83,075;78,2;72,309;66,643;62,272;60,141;55,987;55,987;84,316;114,167;154,648;209,098;272,837;361,99;352,441;278,346;209,098;181,821;192,928;197,474;267,389;429,314;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1987;;1;1;106,287;39,13;68,829;7;25;2;2;2;;0;91,587;83,39;78,179;78,179;92,998;103,241;106,287;97,309;90,188;83,39;78,179;84,724;91,587;74,403;63,74;59,315;63,74;63,74;59,315;55,08;50,048;45,303;41,709;39,979;39,13;39,979;50,048;61,504;59,315;55,08;53,033;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1987;;1;1;416,965;100,249;176,373;17;30;2;2;2;;0;154,651;147,072;132,592;125,688;143,367;174,61;183,004;174,61;170,502;166,452;154,651;143,367;132,592;129,112;258,885;335,471;416,965;365,941;306,355;218,975;162,461;150,833;143,367;134,353;123,996;119,004;112,537;106,287;103,241;100,249;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1987;;1;1;651,821;154,651;331,493;3;27;2;2;2;;0;532,41;610,643;651,821;541,889;416,965;355,634;330,524;297,143;233,472;211,934;209,618;353,08;510,626;489,307;459,659;436,624;419,745;381,686;350,536;301,634;264,157;235,943;211,934;189,454;170,502;162,461;154,651;166,452;205,031;233,472;187,289;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1987;;1;1;2951,906;228,577;757,141;1;29;1;1;1;0;0;2951,906;2577,67;2577,67;2380,37;1364,493;723,513;577,379;519,905;471,405;513,709;551,454;483,302;403,207;371,152;384,343;538,72;603,914;655,315;662,331;538,72;397,77;353,08;320,744;296,951;274,894;253,676;240,93;243,448;228,577;253,676;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1987;;1;1;3728,906;425,334;1382,146;17;27;2;2;2;0;0;1946,506;1718,868;1526,451;1036,334;651,821;557,878;519,905;516,802;519,905;513,709;468,454;453,844;644,863;1171,642;1976,299;3593,414;3728,906;3138,289;2625,626;2302,148;1280,509;708,868;597,223;519,905;465,513;439,47;425,334;516,802;1484,823;3262,155;3534,265;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1987;;1;1;2046,995;216,612;754,68;31;1;2;2;2;0;0;216,612;303,99;395,066;768,369;1102,605;985,272;882,482;651,821;489,307;376,4;403,207;734,597;1287,997;1171,642;1049,37;810,701;580,662;716,171;862,23;712,515;564,34;448,066;397,77;416,965;690,778;783,628;806,805;730,893;719,837;1287,997;2046,995;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;
87905000;2;01/06/1987;;1;1;587,258;109,385;277,345;8;29;2;2;2;;0;297,143;264,157;238,429;223,745;381,686;567,585;577,379;587,258;459,659;365,941;306,355;280,359;355,634;363,35;371,152;332,993;291,483;248,53;223,745;200,505;185,139;170,502;158,527;147,072;137,917;127,393;120,654;114,134;109,385;112,537;;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1987;;1;1;1936,642;218,975;558,923;23;12;2;2;2;0;0;269,493;288,678;315,91;328,065;296,951;258,885;274,894;320,744;335,471;320,744;223,745;218,975;337,958;436,624;495,351;474,365;436,624;358,197;313,507;320,744;753,263;1830,328;1936,642;1620,756;1380,146;936,266;631,06;495,351;425,334;365,941;325,615;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1987;;1;1;2172,074;228,577;852,785;22;9;2;2;2;0;0;436,624;799,041;1062,514;932,071;680,038;465,513;337,958;251,095;228,577;245,981;308,73;389,686;453,844;567,585;694,377;834,282;1010,588;1265,62;1560,308;1897,519;2161,462;2172,074;2098,51;1737,121;878,413;593,892;477,334;403,207;337,958;301,634;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1987;;1;1;172,549;27,68;53,158;27;21;1;1;1;;0;43,484;39,13;36,649;35,049;35,049;34,265;34,265;35,049;36,649;39,979;38,292;36,649;35,843;35,049;33,491;31,976;31,976;31,234;30,503;29,071;27,68;29,781;31,234;32,728;39,13;76,908;172,549;168,47;125,688;110,955;129,112;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1987;;1;1;87,431;34,265;51,271;22;17;1;1;1;;0;49,076;48,116;45,303;43,484;43,484;47,167;52,026;59,315;66,024;59,315;53,033;51,032;47,167;41,709;37,465;35,049;34,265;34,265;35,843;41,709;68,357;87,431;78,179;68,357;57,174;53,033;51,032;47,167;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1987;;1;1;567,585;43,484;185,149;13;6;1;1;1;;0;51,032;50,048;48,116;47,167;45,303;43,484;59,315;122,318;492,324;448,066;384,343;442,326;567,585;445,191;403,207;337,958;297,143;264,157;209,618;164,449;127,393;109,385;91,587;83,39;76,908;69,542;61,504;55,08;51,032;47,167;43,484;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1986;;1;1;1265,62;51,032;215,885;2;31;1;1;1;0;0;1207,216;1265,62;791,315;465,513;325,615;253,676;211,934;189,454;166,452;148,945;137,917;122,318;110,955;100,249;94,422;88,803;79,463;70,739;67,185;68,357;76,908;83,39;76,908;79,463;73,169;66,024;58,239;55,08;53,033;53,033;51,032;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1986;;1;1;1764,743;143,367;590,525;6;20;1;1;1;0;0;498,387;697,985;870,302;966,565;1136,774;1764,743;1586,027;1157,61;791,315;627,633;561,104;498,387;439,47;350,536;283,116;235,943;214,266;178,777;154,651;143,367;166,452;183,004;216,612;308,73;332,993;416,965;445,191;574,105;878,413;1036,334;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1986;;1;1;862,23;84,724;277,717;12;30;1;1;1;;0;158,527;147,072;139,719;136,128;176,686;200,505;233,472;371,152;513,709;593,892;791,315;862,23;651,821;483,302;384,343;313,507;264,157;253,676;235,943;223,745;214,266;178,777;158,527;139,719;125,688;114,134;104,757;94,422;88,803;84,724;170,502;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1986;;1;1;498,387;100,249;226,786;20;15;1;1;1;;0;198,265;187,289;170,502;166,452;166,452;164,449;164,449;154,651;143,367;130,845;122,318;114,134;107,829;101,739;100,249;132,592;297,143;448,066;489,307;498,387;436,624;360,769;320,744;301,634;277,618;248,53;223,745;205,031;191,635;178,777;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/08/1986;;1;1;1887,821;174,61;607,474;7;3;1;1;1;0;0;200,505;183,004;174,61;274,894;593,892;1443,958;1887,821;1868,525;1746,296;1129,884;687,188;802,918;705,231;620,809;607,274;603,914;564,34;523,017;445,191;397,77;365,941;328,065;345,477;405,94;381,686;337,958;296,951;253,676;231,017;216,612;207,317;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/07/1986;;1;1;902,976;150,833;343,448;22;16;2;2;2;;0;400,484;538,72;532,41;516,802;381,686;335,471;297,143;266,817;238,429;214,266;200,505;187,289;176,686;166,452;156,582;150,833;152,735;170,502;189,454;291,483;787,466;902,976;742,035;564,34;436,624;365,941;320,744;280,359;243,448;228,577;209,618;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/06/1986;;1;1;2448,811;231,017;708,675;1;30;1;1;1;0;0;2448,811;1956,403;1577,423;927,885;631,06;597,223;846,202;1010,588;936,266;806,805;662,331;631,06;620,809;557,878;637,942;874,353;806,805;658,818;535,56;453,844;392,371;365,941;340,455;315,91;301,634;325,615;301,634;264,157;243,448;231,017;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/05/1986;;1;1;3713,686;112,537;590,594;30;16;1;1;1;0;0;187,289;172,549;162,461;150,833;145,212;136,128;129,112;122,318;119,004;170,502;183,004;168,47;147,072;132,592;122,318;112,537;223,745;753,263;1010,588;846,202;768,369;644,863;593,892;570,84;468,454;442,326;492,324;535,56;1620,756;3713,686;3262,155;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/04/1986;;1;1;3446,763;82,068;786,177;15;1;1;1;1;0;0;82,068;132,592;330,524;315,91;269,493;221,352;178,777;158,527;139,719;125,688;136,128;193,83;574,105;2369,089;3446,763;3290,116;2900,044;2698,668;2088,139;775,979;519,905;433,787;376,4;332,993;301,634;272,186;253,676;238,429;223,745;205,031;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/03/1986;;1;1;791,315;36,649;167,952;20;8;1;1;1;;0;59,315;57,174;51,032;44,388;42,591;39,979;38,292;36,649;36,649;36,649;37,465;43,484;45,303;60,403;76,908;123,996;209,618;345,477;593,892;791,315;593,892;436,624;299,288;218,975;170,502;160,487;139,719;122,318;109,385;97,309;87,431;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/02/1986;;1;1;323,175;26,33;83,211;11;6;1;1;1;;0;27,68;29,071;36,649;31,234;27,68;26,33;26,33;33,491;86,071;264,157;323,175;196,04;125,688;101,739;82,068;86,071;127,393;132,592;88,803;74,403;61,504;53,033;47,167;43,484;43,484;45,303;51,032;58,239;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
87905000;2;01/01/1986;;1;1;158,527;21,329;42,196;19;16;1;1;1;;0;27,68;27,68;35,049;30,503;29,781;29,071;27,68;26,33;25,02;23,75;22,52;23,13;25,67;23,75;22,52;21,329;31,234;92,998;158,527;119,004;87,431;74,403;57,174;47,167;39,979;35,843;32,728;29,781;27,68;26,33;26,33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/12/1985;;1;1;76,908;25,02;33,539;28;23;1;1;1;;0;36,649;35,843;35,049;33,491;32,728;31,976;30,503;29,071;28,37;28,37;28,37;28,37;28,37;28,37;28,37;27,68;27,68;27;26,33;26,33;25,67;25,67;25,02;25,02;26,33;55,08;61,504;76,908;50,048;38,292;31,234;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/11/1985;;1;1;95,859;38,292;59,915;1;30;1;1;1;;0;95,859;95,859;94,422;88,803;84,724;83,39;80,759;74,403;70,739;66,024;63,74;61,504;59,315;57,174;55,08;53,033;51,032;49,076;46,229;45,303;45,303;44,388;44,388;43,484;43,484;41,709;39,979;39,979;39,979;38,292;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87905000;2;01/10/1985;;1;1;519,905;97,309;200,778;1;31;2;2;2;;0;519,905;439,47;376,4;328,065;294,305;269,493;245,981;226,154;209,618;196,04;178,777;168,47;158,527;150,833;145,212;150,833;150,833;143,367;137,917;162,461;205,031;193,83;183,004;170,502;150,833;132,592;122,318;112,537;103,241;100,249;97,309;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87905000;2;01/09/1985;;1;1;2172,074;166,452;644,625;21;10;1;1;1;0;0;306,355;269,493;243,448;226,154;214,266;207,317;196,04;187,289;172,549;166,452;166,452;170,502;191,635;277,618;408,682;617,411;846,202;1082,436;1185,786;1709,789;2172,074;2006,394;1727,978;1460,213;787,466;551,454;459,659;408,682;389,686;529,27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
